"ID","CASE","REF","Study","STARTED","Sex","Sex_bi","Age","Code","PosBilder","RaucherBilder","R1.Bilder","R0.Bilder","OT.Bilder","GR.Bilder","EX.Bilder","NR.Bilder","R00.Bilder","Raucher_bi","Raucherstatus","R1_seit","OT_seit","NR_seit","RV02","RV02r","RV08","RV08r","RV03","RV03r","RV09","RV09r","RV04","RV04r","RV10","RV10r","RV05","RV05r","RV11","RV11r","RV06","RV06r","RV12","RV12r","RV07","RV07r","RV13","RV13r","Fager_Score","Fager_Group","FagerOT_Score","FagerOT_Group","FagerEX_Score","FagerEX_Group","RE01_01","RE01_02","RE01_04","RE01_05","RE01_06","RE01_07","RE01_08","RE01_09","RE01_10","RE01_11","Einstellung","Elternhaus","Haushalt","Bekanntenkreis","Aufhören","Aufhören_unkonkret","Aufhönre_konkret","Versucht","EM02","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME_SUM","MAILSENT","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","MISSING","MISSREL","DEG_MISS","DEG_TIME","DEGRADE","PosBilder_p","BF"
864,1408,"PD21041625",3,"21.04.2018 16:25",2,NA,47,"",201,199,199,NA,NA,NA,NA,NA,NA,1,1,"40",NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,1,3,5,3,5,5,NA,3,3,1,1,"","",1,1,3,11,12,56,94,NA,11,NA,187,NA,"21.04.2018 16:28",1,0,7,7,0,0,1.6,32,NA,NA,0.5626232717816734
865,1410,"PD21041641",3,"21.04.2018 16:41",2,NA,53,"",187,213,213,NA,NA,NA,NA,NA,NA,1,1,"37",NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,3,1,5,5,5,5,NA,2,1,1,1,"","",1,2,5,11,16,72,87,NA,18,NA,209,NA,"21.04.2018 16:44",1,0,7,7,0,0,1.19,12,NA,NA,0.48115423043975747
866,1411,"PD24041841",3,"24.04.2018 18:41",1,NA,55,"",201,199,199,NA,NA,NA,NA,NA,NA,1,1,"14",NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,3,3,3,4,5,NA,3,3,2,2,"","",3,2,20,16,26,52,131,NA,46,NA,291,NA,"24.04.2018 18:46",1,0,7,7,4,1,0.69,0,NA,NA,0.48518768005447493
867,1412,"PD25041245",3,"25.04.2018 12:45",2,NA,23,"",201,199,199,NA,NA,NA,NA,NA,NA,1,1,"4",NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,4,1,4,4,5,4,NA,2,1,2,2,"Reduzieren","",2,3,5,11,28,66,92,NA,31,NA,233,NA,"25.04.2018 12:49",1,0,7,7,0,0,1,7,NA,NA,0.4892804909013494
868,1423,"PD226040937",3,"27.04.2018 15:13",1,NA,57,"",204,196,196,NA,NA,NA,NA,NA,NA,1,1,"40",NA,NA,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,1,5,5,1,5,NA,3,3,2,2,"","",2,1,7,19,9,28,43,NA,7,NA,113,NA,"27.04.2018 15:14",1,0,7,7,4,1,1.81,48,NA,NA,0.5095556444785596
869,1425,"PD26040938",3,"27.04.2018 15:18",1,NA,56,"",200,200,200,NA,NA,NA,NA,NA,NA,1,1,"38",NA,NA,3,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,5,NA,2,3,2,2,"","",2,3,5,17,7,23,33,NA,15,NA,100,NA,"27.04.2018 15:20",1,0,7,7,4,1,1.95,50,NA,NA,0.5083375130213426
870,1419,"PD226041018",3,"27.04.2018 14:56",2,NA,50,"",179,221,221,NA,NA,NA,NA,NA,NA,1,1,"30",NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,2,4,5,4,5,NA,2,2,2,2,"","",2,1,463,8,9,33,64,NA,6,NA,128,NA,"27.04.2018 15:05",1,0,7,7,4,1,1.62,49,NA,NA,0.39767253374278494
871,1416,"PD26041132",3,"26.04.2018 11:32",1,NA,56,"",206,194,194,NA,NA,NA,NA,NA,NA,1,1,"35",NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,4,5,3,5,NA,3,3,2,2,"","",2,1,3,9,18,23,49,NA,7,NA,109,NA,"26.04.2018 11:34",1,0,7,7,4,1,2.02,56,NA,NA,0.42096726458338424
872,1418,"PD27041041",3,"27.04.2018 10:41",2,NA,54,"",182,218,218,NA,NA,NA,NA,NA,NA,1,1,"37",NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,3,2,5,2,4,3,NA,2,3,2,1,"","",3,3,5,22,37,40,93,NA,65,NA,262,NA,"27.04.2018 10:45",1,0,7,7,0,0,0.88,6,NA,NA,0.3468844920016486
873,1491,"NR12051129",3,"12.05.2018 11:29",1,NA,37,"",211,189,189,NA,NA,NA,NA,NA,NA,1,1,"21",NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,3,5,4,5,NA,2,3,2,2,"eigene Gesundheit, Kinder, Geruch, bessere Fitness","",3,1,27,14,28,70,160,NA,46,NA,345,NA,"12.05.2018 11:35",1,0,7,7,0,0,0.62,0,NA,NA,0.38302617462360894
874,1492,"NR12051259",3,"12.05.2018 12:59",2,NA,43,"",216,184,184,NA,NA,NA,NA,NA,NA,1,1,"25",NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,1,4,2,4,4,4,3,NA,1,3,2,2,"","",3,2,6,8,24,47,81,NA,30,NA,196,NA,"12.05.2018 13:02",1,0,7,7,4,1,1.1,8,NA,NA,0.44377595785874624
875,1493,"NR13051635",3,"13.05.2018 16:35",1,NA,26,"",201,199,199,NA,NA,NA,NA,NA,NA,1,1,"6",NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,4,3,4,5,4,5,NA,3,3,2,1,"","",1,1,7,8,11,58,78,NA,18,NA,180,NA,"13.05.2018 16:38",1,0,7,7,0,0,1.3,17,NA,NA,0.4473034720757658
876,1494,"NR13051658",3,"13.05.2018 16:58",1,NA,24,"",224,176,176,NA,NA,NA,NA,NA,NA,1,1,"5",NA,NA,3,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,1,1,3,5,5,4,5,NA,1,2,2,1,"","",1,2,4,9,15,39,54,NA,38,NA,159,NA,"13.05.2018 17:00",1,0,7,7,0,0,1.35,20,NA,NA,0.5592346178162936
877,1500,"NR19051723",3,"19.05.2018 17:23",1,NA,37,"",197,203,203,NA,NA,NA,NA,NA,NA,1,1,"15",NA,NA,4,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,3,3,4,4,3,NA,3,2,2,1,"","",3,2,5,16,40,45,124,NA,31,NA,261,NA,"19.05.2018 17:28",1,0,7,7,0,0,0.88,4,NA,NA,0.5397568591417203
879,1502,"NR19051811",3,"19.05.2018 18:11",1,NA,47,"",188,212,212,NA,NA,NA,NA,NA,NA,1,1,"20",NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,4,2,4,2,3,NA,1,1,2,2,"","",3,1,6,22,25,62,101,NA,28,NA,244,NA,"19.05.2018 18:15",1,0,7,7,7,5,0.85,1,NA,NA,0.47084119095315113
880,1503,"NR19051846",3,"19.05.2018 18:46",1,NA,28,"",196,204,204,NA,NA,NA,NA,NA,NA,1,1,"13",NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,4,3,2,5,NA,1,3,2,2,"Kinderplanung ","",1,3,10,10,28,54,101,NA,45,NA,248,NA,"19.05.2018 18:50",1,0,7,7,0,0,0.84,3,NA,NA,0.45052909853358336
881,1504,"NR19051908",3,"19.05.2018 19:08",2,NA,39,"",212,188,188,NA,NA,NA,NA,NA,NA,1,1,"25",NA,NA,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,3,5,5,5,5,NA,2,1,2,-9,"","",2,2,5,13,13,40,54,NA,49,NA,174,NA,"19.05.2018 19:11",1,0,7,7,4,4,1.22,15,NA,NA,0.5055438774434996
882,1505,"NR20051320",3,"20.05.2018 13:20",1,NA,24,"",194,206,206,NA,NA,NA,NA,NA,NA,1,1,"10",NA,NA,3,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,2,4,3,5,4,NA,1,1,1,3,"","Nach dem Staatsexamen, da ich mir bewusst bin, wie enorm Rauchen der Gesundheit schadet, dazu finde ich es unattrakriv ",1,2,13,11,15,52,133,NA,70,NA,294,NA,"20.05.2018 13:25",1,0,7,7,0,0,0.83,4,NA,NA,0.4729305867835322
883,1506,"NR20051340",3,"20.05.2018 13:40",1,NA,24,"",186,214,214,NA,NA,NA,NA,NA,NA,1,1,"6",NA,NA,3,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,4,5,5,4,5,NA,1,2,2,2,"","",2,1,4,8,13,25,51,NA,12,NA,113,NA,"20.05.2018 13:42",1,0,7,7,4,1,1.78,39,NA,NA,0.40635652098442665
884,1507,"NR22051210",3,"22.05.2018 12:10",2,NA,54,"",194,206,206,NA,NA,NA,NA,NA,NA,1,1,"35",NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,3,3,5,3,4,NA,1,1,3,2,"erst Gewichtsreduktion, danach erst","",1,2,5,12,16,41,98,NA,33,NA,205,NA,"22.05.2018 12:13",1,0,7,7,0,0,1.1,7,NA,NA,0.38202844259684066
885,1508,"NR22051248",3,"22.05.2018 12:48",1,NA,52,"",204,196,196,NA,NA,NA,NA,NA,NA,1,1,"25",NA,NA,3,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,1,2,4,5,5,5,NA,1,1,2,2,"","",3,3,11,14,14,29,64,NA,19,NA,151,NA,"22.05.2018 12:50",1,0,7,7,4,1,1.23,15,NA,NA,0.39587965083226623
